,Soprano,Alto,Tenor,Bass
927,0,2,A,A
12,3,s,s,3
98,3,7,0,0
1238,4,A,7,7
136,4,7,A,A
1077,5,3,A,A
466,2,9,6,6
1517,0,s,4,4
1523,0,s,4,4
43,7,3,0,0
828,1,3,A,A
1032,7,3,3,3
1049,3,0,7,7
534,0,7,3,3
1487,4,7,0,0
1224,3,0,8,8
1708,0,5,2,2
635,2,7,3,3
1564,9,5,5,5
556,2,7,B,B
537,0,7,3,3
688,2,6,2,2
1397,5,s,1,1
1581,9,3,5,5
743,0,s,s,2
102,3,7,0,0
207,0,5,2,2
448,0,9,7,7
339,7,A,3,3
801,A,3,s,A
842,3,s,s,s
268,5,0,8,8
457,2,9,6,6
1020,8,2,8,8
194,8,0,5,5
798,A,3,s,A
892,8,5,5,5
1177,5,B,2,2
96,3,7,0,0
1344,1,4,0,0
1063,5,3,A,A
390,2,A,7,7
44,0,s,s,0
45,7,3,0,0
402,2,A,7,7
776,A,7,s,A
1690,0,8,5,5
130,4,7,0,0
1139,3,0,3,3
905,9,3,5,5
1145,7,0,3,3
576,3,7,0,0
1283,5,8,5,5
1252,5,8,5,5
1424,5,1,A,A
1853,3,s,9,7
490,A,2,7,7
1053,8,3,3,3
116,3,7,0,0
1143,7,0,3,3
873,8,5,5,5
1655,3,5,0,A
1093,2,B,7,7
731,2,s,s,2
105,3,7,0,0
1312,1,8,A,A
1613,B,2,7,7
929,0,2,A,A
568,2,7,B,B
1038,7,3,3,3
549,3,3,0,0
620,s,8,s,5
552,2,7,B,B
298,7,B,7,7
435,0,9,7,7
524,B,2,5,5
37,7,3,0,0
890,8,5,5,5
1768,0,2,7,7
950,8,2,A,A
636,2,7,3,3
1255,5,8,5,5
1796,0,0,0,0
559,2,7,B,B
794,A,3,s,A
1161,5,0,2,2
1182,5,B,2,2
632,2,7,3,3
1433,5,0,0,0
1367,0,4,0,0
14,3,s,s,3
821,0,3,0,0
1339,1,5,A,A
691,2,6,2,2
1616,B,2,7,7
228,7,B,7,7
1525,A,s,4,4
85,5,2,B,B
1045,8,3,3,3
1822,0,0,0,0
1653,0,7,3,3
915,A,2,A,A
735,0,s,s,2
1503,3,s,0,0
1453,5,A,A,A
1185,5,B,2,2
1627,B,2,5,5
1642,0,3,3,3
582,3,7,0,0
172,7,0,4,4
1789,0,0,0,0
65,5,2,0,0
1260,7,8,5,5
300,7,B,7,7
624,7,7,s,3
285,5,0,8,8
1755,0,2,7,7
844,0,3,8,8
614,s,8,s,5
880,8,7,5,5
942,A,2,A,A
1072,5,3,A,A
1027,8,2,8,8
908,9,3,5,5
876,2,5,s,s
271,5,0,8,8
1315,1,8,A,A
1382,4,s,0,0
347,s,s,s,s
683,2,6,2,2
253,7,0,8,8
653,0,7,3,3
1570,9,5,5,5
1596,A,1,8,8
868,8,5,5,5
1481,5,7,0,0
419,3,0,7,7
439,0,9,7,7
1520,0,s,4,4
1677,0,A,4,4
28,8,5,0,0
810,B,2,7,7
1640,0,3,3,3
249,7,0,8,8
453,0,9,7,7
74,7,2,B,B
1642,3,5,A,A
1163,5,0,2,2
1704,0,5,2,2
515,B,2,7,7
482,A,2,7,7
1397,5,s,1,1
475,7,0,3,3
60,5,s,s,5
99,3,7,0,0
159,5,0,8,8
331,7,B,7,7
1773,B,2,7,7
1029,8,2,8,8
234,7,B,7,7
1704,0,5,2,2
1127,3,7,3,3
307,7,B,7,7
608,2,6,2,2
1037,7,3,3,3
1684,0,8,5,5
804,6,9,2,2
1515,0,s,4,4
476,0,9,6,6
129,4,7,0,0
526,B,2,5,5
1538,8,s,5,5
773,A,7,s,A
507,B,2,7,7
624,2,7,3,3
1213,3,1,A,A
893,8,5,5,5
1468,5,7,0,0
894,8,5,5,5
141,4,7,A,A
1374,8,s,0,0
5,7,3,0,0
663,0,7,3,3
91,5,2,B,B
1111,3,3,3,3
534,3,0,0,0
837,1,3,A,A
687,2,6,2,2
1300,1,A,A,A
1069,5,3,A,A
1237,4,A,7,7
561,2,7,B,B
746,A,s,s,2
1638,0,3,3,3
817,0,3,0,0
1166,5,2,2,2
960,7,3,3,3
862,A,4,7,7
949,8,2,A,A
804,B,2,7,7
414,3,0,7,7
1307,1,A,A,A
352,5,A,3,3
964,7,3,3,3
1206,3,0,0,0
165,5,0,8,8
559,2,7,B,B
1436,5,0,0,0
1664,0,0,3,3
379,s,s,s,s
730,2,s,s,2
1586,A,1,A,A
1092,2,B,7,7
530,0,7,3,3
642,2,7,3,3
882,8,7,5,5
428,2,A,7,7
1239,4,A,7,7
1817,0,0,0,0
167,5,0,8,8
426,2,A,7,7
218,7,B,7,7
52,5,s,s,5
74,7,2,B,B
889,8,5,5,5
1418,5,1,A,A
1589,A,1,A,A
365,s,s,s,s
587,3,7,0,0
1679,0,A,4,4
1219,3,1,A,A
227,7,B,7,7
1254,5,A,7,7
768,A,7,s,A
1578,9,3,5,5
1214,3,1,A,A
351,s,s,s,s
600,2,6,2,2
1191,7,B,7,7
590,3,7,0,0
146,5,0,8,8
1076,5,3,A,A
1314,1,8,A,A
1094,5,2,A,A
956,8,2,A,A
1581,9,3,5,5
122,4,7,0,0
1244,4,A,7,7
887,8,7,5,5
1547,8,s,5,5
979,7,5,3,3
404,2,A,7,7
1685,0,8,5,5
301,A,3,0,0
258,7,0,8,8
1286,3,9,5,5
402,2,A,7,7
679,2,6,2,2
1459,5,8,A,A
1274,5,8,5,5
1247,4,A,7,7
910,9,3,5,5
200,8,0,5,5
102,3,7,0,0
1064,2,0,7,7
1168,5,2,2,2
960,8,0,5,5
1628,B,2,5,5
1339,1,5,A,A
1063,5,3,A,A
214,8,0,5,5
163,5,0,8,8
986,7,3,3,3
713,9,6,2,2
1360,0,4,0,0
1821,0,0,0,0
216,7,B,7,7
557,2,7,B,B
17,3,s,s,3
1114,3,3,3,3
976,7,5,3,3
1333,1,5,A,A
859,A,4,7,7
889,8,5,5,5
1281,5,8,5,5
1260,7,8,5,5
466,2,9,6,6
1457,5,A,A,A
634,7,7,s,3
148,5,0,8,8
1449,5,A,1,1
312,7,B,7,7
1524,A,s,4,4
906,9,3,5,5
952,8,2,A,A
1328,1,7,A,A
517,B,2,5,5
815,B,2,7,7
1063,5,3,A,A
216,7,B,7,7
474,0,9,6,6
1246,4,A,7,7
622,2,6,2,2
1227,3,0,8,8
1594,A,1,A,A
230,7,B,7,7
1264,7,8,5,5
961,7,3,3,3
578,3,7,0,0
1293,3,9,5,5
59,5,2,0,0
511,B,2,7,7
357,s,s,s,s
831,1,3,A,A
484,A,2,7,7
1260,7,8,5,5
195,8,0,5,5
1495,5,5,5,5
1732,0,2,7,7
45,7,3,0,0
991,5,0,8,8
1104,3,3,3,3
1780,0,0,0,0
1134,3,0,3,3
724,2,s,s,2
392,2,A,7,7
814,B,2,7,7
472,0,9,6,6
731,2,s,s,2
2,7,3,0,0
74,8,s,s,8
912,A,2,A,A
1262,7,8,5,5
702,2,6,2,2
170,7,0,4,4
1444,5,A,1,1
361,s,s,s,s
844,0,3,8,8
885,8,7,5,5
680,2,6,2,2
34,8,5,0,0
1297,1,A,A,A
901,9,3,5,5
49,5,2,0,0
1262,7,8,5,5
1536,8,s,5,5
274,5,0,8,8
831,1,3,A,A
672,2,6,2,2
1196,5,B,7,7
1534,s,3,s,0
191,7,0,4,4
1572,9,3,5,5
1140,7,0,3,3
1532,A,s,4,4
817,0,3,0,0
274,5,0,8,8
1625,3,7,3,3
1648,0,7,3,3
436,0,9,7,7
1138,3,0,3,3
1693,0,7,3,3
1231,3,0,8,8
1,0,s,s,0
926,0,2,A,A
1291,3,9,5,5
330,7,B,7,7
274,5,0,8,8
614,2,6,2,2
1242,4,A,7,7
1022,5,7,7,7
1295,3,9,5,5
379,3,3,0,0
847,0,3,8,8
1216,3,1,A,A
881,8,7,5,5
353,s,s,s,s
217,7,B,7,7
978,7,5,3,3
79,8,s,s,8
1317,1,8,A,A
1494,5,5,5,5
1286,3,9,5,5
1287,3,9,5,5
89,5,2,B,B
940,A,2,A,A
319,7,B,7,7
493,A,2,7,7
731,2,s,s,2
972,7,5,3,3
202,8,0,5,5
1301,1,A,A,A
876,8,7,5,5
86,5,2,B,B
684,2,6,2,2
1632,0,3,3,3
752,A,s,s,2
1565,9,5,5,5
1510,5,5,5,5
845,0,3,8,8
1694,0,7,3,3
1763,0,2,7,7
606,2,6,2,2
196,0,7,3,3
462,2,9,6,6
41,7,3,0,0
658,0,7,3,3
460,2,9,6,6
1022,8,2,8,8
1499,5,5,5,5
489,A,2,7,7
382,s,s,s,s
1548,8,0,5,5
1181,5,B,2,2
458,2,9,6,6
1198,5,B,7,7
321,7,B,7,7
1687,0,8,5,5
196,8,0,5,5
143,4,7,A,A
152,5,0,8,8
860,A,4,7,7
186,7,0,4,4
1234,3,0,8,8
669,0,7,3,3
687,2,6,2,2
642,2,7,3,3
1123,3,7,3,3
154,5,0,8,8
1475,5,7,0,0
1546,8,s,5,5
962,7,3,3,3
693,2,6,2,2
556,2,7,B,B
1573,9,3,5,5
883,8,7,5,5
23,7,3,0,0
593,3,7,0,0
95,5,2,B,B
365,s,s,s,s
679,2,6,2,2
456,7,0,3,3
651,0,7,3,3
681,2,6,2,2
318,7,B,7,7
927,0,2,A,A
1033,7,3,3,3
542,0,7,3,3
960,7,3,3,3
188,7,0,4,4
1348,1,4,0,0
559,2,7,B,B
352,s,s,s,s
956,8,2,A,A
1724,0,3,0,0
1085,5,2,A,A
1305,1,A,A,A
1576,9,3,5,5
1491,5,5,5,5
322,7,B,7,7
586,s,5,s,8
707,2,6,2,2
167,5,0,8,8
369,s,s,s,s
382,s,s,s,s
376,s,s,s,s
224,7,B,7,7
909,9,3,5,5
1374,8,s,0,0
393,2,A,7,7
1477,5,7,0,0
702,2,6,2,2
838,1,3,A,A
323,7,B,7,7
563,2,7,B,B
38,7,3,0,0
690,2,6,2,2
211,8,0,5,5
231,A,2,0,0
1425,5,1,A,A
1116,3,7,3,3
37,7,3,0,0
570,3,0,0,0
1175,5,0,2,2
1234,3,0,8,8
396,2,A,7,7
839,1,3,A,A
1390,2,5,A,A
1655,0,7,3,3
625,2,7,3,3
458,2,9,6,6
309,A,3,0,0
241,8,0,5,5
1496,5,5,5,5
199,8,0,5,5
816,0,3,0,0
497,A,2,7,7
866,8,5,5,5
1691,0,8,5,5
628,2,7,3,3
15,3,s,s,3
1663,0,0,3,3
857,A,4,7,7
312,7,B,7,7
1504,3,s,0,0
10,7,3,0,0
991,7,3,3,3
1303,1,A,A,A
126,4,7,0,0
804,B,2,7,7
1311,1,8,A,A
1143,7,0,3,3
1597,A,1,8,8
1994,2,6,4,4
422,2,A,7,7
1048,8,3,3,3
657,0,7,3,3
71,5,2,0,0
1450,5,A,1,1
522,B,2,5,5
1238,4,A,7,7
49,5,2,0,0
1577,9,3,5,5
1482,4,7,0,0
1809,0,0,0,0
1681,0,8,5,5
910,9,3,5,5
15,7,3,0,0
168,B,7,7,7
1503,5,5,5,5
1394,5,s,1,1
171,7,0,4,4
1256,5,8,5,5
610,2,6,2,2
1723,0,3,0,0
1468,5,7,0,0
579,3,7,0,0
1112,3,3,3,3
1391,4,s,0,0
856,A,4,7,7
248,7,0,8,8
360,s,s,s,s
214,8,0,5,5
400,2,A,7,7
1235,3,0,8,8
1635,0,3,3,3
1554,5,s,A,A
1234,3,0,8,8
97,3,7,0,0
1361,0,4,0,0
1577,9,3,5,5
1691,0,8,5,5
1394,5,s,1,1
1079,5,3,A,A
486,A,2,7,7
334,7,B,7,7
1171,5,0,2,2
1568,9,5,5,5
585,3,7,0,0
1377,8,s,0,0
1076,5,3,A,A
1159,5,0,2,2
738,0,s,s,2
1080,5,2,A,A
1662,0,0,3,3
1551,8,0,5,5
537,3,0,0,0
656,0,7,3,3
978,7,5,3,3
765,9,2,s,2
194,8,0,5,5
1041,3,0,7,7
1352,1,4,0,0
469,0,9,6,6
835,1,3,A,A
742,0,s,s,2
483,A,2,7,7
834,1,3,A,A
396,2,A,7,7
1440,5,A,1,1
1157,5,0,2,2
268,5,0,8,8
32,8,5,0,0
131,0,s,s,0
500,A,2,7,7
136,4,7,A,A
1204,3,0,0,0
133,4,7,A,A
78,7,2,B,B
449,0,9,7,7
1220,3,1,A,A
1054,8,3,3,3
1374,8,s,0,0
80,7,2,B,B
464,2,9,6,6
332,7,B,7,7
241,7,0,8,8
204,8,0,5,5
1153,8,2,A,A
857,A,4,7,7
684,2,6,2,2
450,7,2,3,3
504,B,2,7,7
507,B,2,7,7
860,A,4,7,7
354,s,s,s,s
305,7,B,7,7
1443,5,A,1,1
1310,1,8,A,A
1118,3,7,3,3
761,9,2,s,2
55,5,2,0,0
229,7,B,7,7
934,0,2,A,A
1391,2,5,A,A
942,A,2,A,A
1728,0,2,7,7
195,8,0,5,5
744,A,s,s,2
746,A,s,s,2
1308,1,8,A,A
1489,5,5,5,5
1559,8,0,5,5
999,7,2,3,3
1493,5,5,5,5
970,7,3,3,3
13,7,3,0,0
1445,5,A,1,1
608,2,6,2,2
309,A,3,0,0
157,5,0,8,8
1506,5,5,5,5
1672,0,A,4,4
64,5,2,0,0
1232,3,0,8,8
1154,5,0,2,2
1306,1,A,A,A
209,8,0,5,5
1577,9,3,5,5
619,2,6,2,2
139,4,7,A,A
1302,1,A,A,A
1467,5,7,0,0
505,B,2,7,7
545,0,7,3,3
1556,8,0,5,5
190,7,0,4,4
36,7,3,0,0
1396,5,s,1,1
1020,8,2,8,8
220,7,B,7,7
1020,8,2,8,8
1671,0,A,4,4
1012,8,0,8,8
20,7,3,0,0
721,2,s,s,2
547,0,7,3,3
68,5,2,0,0
217,7,B,7,7
1750,0,2,7,7
914,A,2,A,A
193,0,7,3,3
713,9,6,2,2
390,2,A,7,7
1374,2,5,A,A
125,4,7,0,0
1473,5,7,0,0
833,1,3,A,A
68,5,2,0,0
567,2,7,B,B
955,8,2,A,A
419,3,0,7,7
1173,8,2,8,A
565,2,7,B,B
428,2,A,7,7
1665,0,0,3,3
1074,5,3,A,A
87,8,s,s,8
2,7,3,0,0
1099,5,2,A,A
687,0,3,3,0
137,4,7,A,A
716,9,6,2,2
1147,7,0,3,3
360,s,s,s,s
135,4,7,A,A
1746,0,2,7,7
723,2,s,s,2
913,A,2,A,A
92,5,2,B,B
1159,8,2,A,A
371,3,3,0,0
478,0,9,6,6
526,B,2,5,5
365,s,s,s,s
49,5,2,0,0
769,A,7,s,A
1109,3,3,3,3
706,2,6,2,2
143,4,7,A,A
740,0,s,s,2
2,7,3,0,0
206,8,0,5,5
943,A,2,A,A
231,7,B,7,7
575,3,0,0,0
167,5,0,8,8
112,3,7,0,0
21,3,s,s,3
125,4,7,0,0
1535,A,s,4,4
1494,5,5,5,5
1410,5,5,8,8
1338,1,5,A,A
226,7,B,7,7
1369,8,s,0,0
248,7,0,8,8
790,A,5,s,A
1344,1,4,0,0
1777,0,0,0,0
1558,8,0,5,5
1687,0,8,5,5
1256,5,8,5,5
135,4,7,A,A
644,2,7,3,3
1407,5,5,8,8
1346,1,4,0,0
960,7,3,3,3
1711,0,5,2,2
675,0,3,0,0
572,2,7,B,B
1730,0,2,7,7
1301,1,A,A,A
111,3,7,0,0
633,2,7,3,3
436,0,9,7,7
1305,1,A,A,A
493,5,0,2,2
1299,1,A,A,A
1307,1,A,A,A
1792,0,0,0,0
495,A,2,7,7
353,s,s,s,s
387,2,A,7,7
1456,5,A,A,A
954,8,2,A,A
653,0,7,3,3
517,B,2,5,5
325,7,B,7,7
666,0,7,3,3
918,A,2,A,A
197,8,0,5,5
30,8,5,0,0
1656,2,5,2,B
1235,3,0,8,8
578,3,7,0,0
304,A,3,0,0
340,s,s,s,s
144,5,0,8,8
1478,5,7,0,0
374,s,s,s,s
1058,5,3,A,A
167,5,0,8,8
535,0,7,3,3
1256,5,8,5,5
1788,0,0,0,0
1511,5,5,5,5
510,B,2,7,7
1195,5,B,7,7
625,2,7,3,3
1395,5,s,1,1
1151,7,0,3,3
464,2,9,6,6
765,9,2,s,2
621,s,8,s,5
717,9,6,2,2
541,0,7,3,3
1453,5,A,A,A
426,2,A,7,7
1163,5,0,2,2
462,2,9,6,6
645,2,7,3,3
1263,7,8,5,5
584,3,7,0,0
258,7,0,8,8
197,8,0,5,5
511,B,2,7,7
157,5,0,8,8
1469,5,7,0,0
1138,3,0,3,3
1683,0,8,5,5
169,7,0,4,4
125,4,7,0,0
1442,5,A,1,1
804,B,2,7,7
808,B,2,7,7
867,8,5,5,5
901,9,3,5,5
958,8,2,A,A
1260,7,8,5,5
1595,A,1,A,A
553,2,7,B,B
131,4,7,0,0
1015,8,0,8,8
612,2,6,2,2
1361,0,4,0,0
755,A,s,s,2
81,7,2,B,B
527,B,2,5,5
715,9,6,2,2
1139,3,0,3,3
1141,7,0,3,3
1197,7,2,7,A
263,7,0,8,8
914,A,2,A,A
1142,7,0,3,3
977,7,5,3,3
1128,3,0,3,3
190,7,0,4,4
1080,5,2,A,A
1187,5,B,2,2
403,2,A,7,7
1337,1,5,A,A
1278,5,8,5,5
665,0,7,3,3
482,5,0,2,2
710,9,6,2,2
232,7,B,7,7
337,s,s,s,s
1140,7,0,3,3
759,9,2,s,2
166,5,0,8,8
887,8,7,5,5
639,2,7,3,3
85,5,2,B,B
135,4,7,A,A
1274,3,A,7,7
1785,0,0,0,0
1300,1,A,A,A
1015,8,0,8,8
1181,5,B,2,2
1199,5,B,7,7
196,0,7,3,3
345,s,s,s,s
1221,3,1,A,A
78,7,2,B,B
1065,5,3,A,A
278,5,0,8,8
266,5,5,5,5
1642,0,3,3,3
202,8,0,5,5
1646,0,7,3,3
193,0,7,3,3
755,A,s,s,2
1618,B,2,7,7
921,A,2,A,A
741,0,s,s,2
1769,0,2,7,7
237,7,B,7,7
923,A,2,A,A
1105,3,3,3,3
603,s,8,s,5
817,0,3,0,0
1795,0,0,0,0
116,3,7,0,0
517,B,2,5,5
113,3,7,0,0
1533,A,s,4,4
621,2,6,2,2
270,5,0,8,8
1555,8,0,5,5
636,2,7,3,3
1725,0,3,0,0
408,3,0,7,7
1228,3,0,8,8
196,8,0,5,5
1773,B,2,7,7
516,B,2,5,5
666,0,7,3,3
1716,0,3,0,0
397,2,A,7,7
1704,0,5,2,2
552,2,7,B,B
269,5,0,8,8
149,5,0,8,8
32,8,5,0,0
1034,7,3,3,3
513,B,2,7,7
696,2,6,2,2
1200,3,0,0,0
1761,0,2,7,7
651,0,7,3,3
813,B,2,7,7
155,5,0,8,8
1145,7,0,3,3
709,9,6,2,2
886,8,7,5,5
329,7,B,7,7
108,3,7,0,0
914,A,2,A,A
1623,B,2,5,5
1268,7,8,5,5
389,2,A,7,7
1159,5,0,2,2
245,7,0,8,8
1248,5,8,5,5
685,2,6,2,2
61,5,2,0,0
702,2,6,2,2
917,A,2,A,A
233,7,B,7,7
340,7,A,3,3
37,7,3,0,0
1107,0,0,0,0
1251,5,A,7,7
1304,0,8,8,8
792,A,3,s,A
928,0,2,A,A
77,8,s,s,8
891,0,3,s,s
1367,3,5,5,5
451,0,9,7,7
391,2,A,7,7
290,7,B,7,7
368,s,s,s,s
1341,1,5,A,A
1172,5,0,2,2
1712,0,5,2,2
1341,1,5,A,A
770,A,7,s,A
187,7,0,4,4
104,7,s,s,7
1236,4,A,7,7
1268,7,8,5,5
2169,7,2,4,4
830,1,3,A,A
28,8,5,0,0
2,7,3,0,0
306,7,B,7,7
111,3,7,0,0
806,B,2,7,7
1675,0,A,4,4
487,A,2,7,7
1024,8,2,8,8
1774,B,2,7,7
1564,9,5,5,5
1407,5,5,8,8
412,3,0,7,7
1595,A,1,A,A
1160,5,0,2,2
1266,7,8,5,5
1137,3,0,3,3
798,A,3,s,A
21,3,s,s,3
1811,0,0,0,0
1637,0,3,3,3
82,7,2,B,B
760,9,2,s,2
363,s,s,s,s
1462,5,8,A,A
238,7,B,7,7
120,4,7,0,0
1033,7,3,3,3
596,3,7,0,0
1575,9,3,5,5
92,5,2,B,B
545,0,7,3,3
1342,1,5,A,A
485,A,2,7,7
339,s,s,s,s
280,5,0,8,8
1516,0,s,4,4
349,s,s,s,s
55,5,2,0,0
1278,5,8,5,5
1028,8,2,8,8
170,7,0,4,4
1601,A,1,8,8
899,8,5,5,5
126,4,7,0,0
1267,7,8,5,5
830,1,3,A,A
1520,s,3,s,0
77,7,2,B,B
129,4,7,0,0
253,7,0,8,8
1434,s,3,s,3
550,0,7,3,3
1666,0,0,3,3
322,A,2,A,A
172,B,7,7,7
1162,5,0,2,2
131,4,7,0,0
1314,1,8,A,A
1596,A,1,8,8
1696,0,7,3,3
323,7,B,7,7
949,8,2,A,A
1382,4,s,0,0
1800,0,0,0,0
15,3,s,s,3
1049,8,3,3,3
752,7,A,9,7
1158,5,0,2,2
1201,3,0,0,0
1694,0,7,3,3
147,5,0,8,8
664,0,7,3,3
805,B,2,7,7
742,0,s,s,2
1284,3,9,5,5
538,0,7,3,3
413,3,0,7,7
1421,5,1,A,A
815,B,2,7,7
489,A,2,7,7
191,7,0,4,4
1479,5,7,0,0
89,5,2,B,B
1660,0,0,3,3
953,8,2,A,A
997,7,2,3,3
603,2,6,2,2
1367,0,4,0,0
497,A,2,7,7
1634,0,3,3,3
353,s,s,s,s
1648,0,7,3,3
311,7,B,7,7
152,5,0,8,8
1331,1,7,A,A
454,0,9,7,7
171,B,7,7,7
1576,9,3,5,5
628,2,7,3,3
147,5,0,8,8
253,7,0,8,8
950,8,2,A,A
1128,8,s,2,0
669,0,7,3,3
1618,B,2,7,7
83,8,s,s,8
876,8,7,5,5
1750,0,2,7,7
881,8,7,5,5
749,A,s,s,2
414,3,0,7,7
1645,0,7,3,3
735,0,s,s,2
892,8,5,5,5
153,0,s,7,7
1544,8,s,5,5
72,8,s,s,8
969,7,3,3,3
1445,5,A,1,1
1339,1,5,A,A
214,0,5,2,2
1390,4,s,0,0
861,A,4,7,7
116,3,7,0,0
1615,B,2,7,7
1139,3,0,3,3
1131,3,0,3,3
750,A,s,s,2
124,4,7,0,0
1630,B,2,5,5
510,B,2,7,7
1455,5,A,A,A
466,2,9,6,6
140,4,7,A,A
477,0,9,6,6
83,7,2,B,B
872,8,5,5,5
984,7,3,3,3
1465,5,7,0,0
398,8,3,5,5
900,B,2,s,s
82,7,2,B,B
790,A,5,s,A
1678,0,A,4,4
192,8,0,5,5
313,7,B,7,7
679,0,3,0,0
339,s,s,s,s
336,s,s,s,s
274,5,0,8,8
1597,A,1,8,8
942,7,3,2,2
369,3,3,0,0
1522,0,s,4,4
130,4,7,0,0
394,2,A,7,7
530,0,7,3,3
8,0,s,s,0
1693,0,7,3,3
644,2,7,3,3
1030,8,2,8,8
1184,5,B,2,2
1232,3,0,8,8
63,5,2,0,0
4,0,s,s,0
1693,0,7,3,3
1484,4,7,0,0
366,s,s,s,s
926,0,2,A,A
1814,0,0,0,0
221,7,B,7,7
1442,5,A,1,1
963,7,3,3,3
776,A,7,s,A
532,0,7,3,3
543,3,3,0,0
933,0,2,A,A
1600,7,3,5,3
453,0,9,7,7
311,7,B,7,7
607,2,6,2,2
1026,8,2,8,8
1691,0,8,5,5
1704,0,3,3,0
1149,7,0,3,3
433,0,9,7,7
636,A,7,s,3
141,4,7,A,A
1238,5,0,5,8
38,7,3,0,0
1271,5,A,5,7
976,7,5,3,3
875,8,5,5,5
396,2,A,7,7
879,8,7,5,5
1399,5,s,1,1
1736,0,2,7,7
78,7,2,B,B
1420,5,1,A,A
606,s,8,s,5
1229,3,0,8,8
1670,0,A,4,4
683,2,6,2,2
204,8,0,5,5
1573,9,3,5,5
193,8,0,5,5
1766,0,2,7,7
79,7,2,B,B
1804,0,0,0,0
764,9,2,s,2
547,0,7,3,3
80,7,2,B,B
1563,9,5,5,5
902,9,3,5,5
1529,A,s,4,4
97,3,7,0,0
1551,8,0,5,5
223,7,B,7,7
387,2,A,7,7
173,7,0,4,4
20,7,3,0,0
432,0,9,7,7
1371,8,s,0,0
847,0,3,8,8
209,8,0,5,5
1815,0,0,0,0
1274,5,8,5,5
296,7,B,7,7
1369,8,s,0,0
1630,B,2,5,5
887,8,7,5,5
1128,3,0,3,3
403,2,A,7,7
893,8,5,5,5
86,5,2,B,B
265,5,0,8,8
1591,A,1,A,A
407,2,A,7,7
902,9,3,5,5
896,8,5,5,5
877,8,7,5,5
784,A,5,s,A
1301,1,A,A,A
1044,8,3,3,3
933,0,2,A,A
1126,3,7,3,3
948,8,2,A,A
105,3,7,0,0
610,2,6,2,2
332,7,B,7,7
864,8,5,5,5
184,B,7,5,5
918,A,2,A,A
874,8,5,5,5
946,A,2,A,A
186,7,0,4,4
1413,5,5,8,8
157,5,0,8,8
177,B,7,7,7
1122,3,7,3,3
1233,3,0,8,8
1177,5,B,2,2
398,2,A,7,7
346,s,s,s,s
520,B,2,5,5
414,3,0,7,7
1085,5,2,A,A
1087,5,2,A,A
799,A,3,s,A
361,s,s,s,s
763,9,2,s,2
1821,0,0,0,0
1654,0,7,3,3
631,2,7,3,3
203,0,7,3,3
1321,1,7,A,A
980,7,5,3,3
1644,0,7,3,3
1158,5,0,2,2
305,A,3,0,0
1083,5,2,A,A
866,8,5,5,5
1027,8,2,8,8
335,7,B,7,7
46,0,s,s,0
201,8,0,5,5
1811,0,0,0,0
882,8,7,5,5
477,0,9,6,6
106,3,7,0,0
1511,5,5,5,5
1285,3,9,5,5
1579,9,3,5,5
358,s,s,s,s
1379,8,s,0,0
511,B,2,7,7
409,3,0,7,7
920,A,2,A,A
393,2,A,7,7
70,5,s,s,5
2075,9,3,6,6
557,3,2,0,0
190,B,7,5,5
1024,8,2,8,8
1745,0,2,7,7
399,2,A,7,7
472,0,9,6,6
272,5,0,8,8
1012,8,0,8,8
147,5,0,8,8
187,B,7,5,5
1507,5,5,5,5
1088,5,2,A,A
71,5,2,0,0
311,7,B,7,7
617,2,6,2,2
1405,5,5,8,8
1373,8,s,0,0
1366,0,4,0,0
994,7,3,3,3
1374,2,5,A,A
1154,5,0,2,2
787,A,5,s,A
57,5,2,0,0
1178,5,B,2,2
967,7,3,3,3
305,7,B,7,7
72,7,2,B,B
1262,7,8,5,5
263,7,0,8,8
1289,3,A,3,7
685,2,6,2,2
1562,9,5,5,5
383,3,3,0,0
86,5,2,B,B
1152,5,0,2,2
1609,B,2,7,7
1328,1,7,A,A
600,2,6,2,2
183,7,0,4,4
1372,8,s,0,0
1669,2,5,B,B
652,0,7,3,3
75,7,2,B,B
1194,5,B,7,7
1789,0,0,0,0
1539,8,s,5,5
781,A,5,s,A
745,A,s,s,2
158,5,0,8,8
1002,7,2,3,3
11,7,3,0,0
138,4,7,A,A
914,A,2,A,A
960,7,3,3,3
1567,9,5,5,5
1001,7,2,3,3
250,7,0,8,8
371,3,3,0,0
1240,4,A,7,7
487,A,2,7,7
374,s,s,s,s
1589,A,1,A,A
1010,8,0,8,8
1687,0,8,5,5
250,8,0,5,5
1927,2,7,3,3
1780,0,0,0,0
38,0,s,s,0
1049,8,3,3,3
401,2,A,7,7
1475,5,7,0,0
59,5,2,0,0
1811,0,0,0,0
801,6,9,2,2
59,5,2,0,0
70,5,2,0,0
39,7,3,0,0
543,0,7,3,3
1593,A,1,A,A
1159,5,0,2,2
349,s,s,s,s
919,A,2,A,A
1018,8,0,8,8
380,s,s,s,s
290,7,B,7,7
1087,5,2,A,A
770,A,7,s,A
1547,8,s,5,5
444,0,9,7,7
1048,8,3,3,3
177,7,0,4,4
1361,0,4,0,0
1784,0,0,0,0
1384,4,s,0,0
316,7,B,7,7
470,0,9,6,6
102,3,7,0,0
1328,1,7,A,A
1157,5,0,2,2
755,7,A,9,7
804,B,2,7,7
531,0,7,3,3
937,A,2,A,A
664,0,7,3,3
1664,0,0,3,3
450,0,9,7,7
74,8,s,s,8
71,5,s,s,5
