,Soprano,Alto,Tenor,Bass
1162,B,2,7,7
858,4,7,4,4
666,2,B,2,2
169,0,0,0,0
619,4,0,9,9
218,4,0,4,4
2376,B,2,2,2
1267,4,B,s,0
579,5,B,7,7
364,0,7,4,4
1216,5,0,5,5
2452,9,s,5,5
348,7,B,s,2
1153,B,2,7,7
932,B,2,7,7
683,0,B,4,4
1239,2,0,7,7
100,4,s,s,0
85,7,7,4,4
468,9,6,2,2
791,0,9,9,9
307,0,9,5,5
512,9,5,B,B
0,0,s,s,0
1118,2,9,5,5
759,B,8,4,4
257,4,B,7,7
296,4,9,5,5
1247,5,2,s,B
498,B,7,7,7
417,B,7,4,4
249,2,B,7,7
554,5,9,5,5
81,7,4,0,0
1677,B,7,B,B
531,7,9,5,5
989,2,0,7,7
110,4,5,s,0
1696,0,9,0,0
661,4,0,4,4
989,B,7,7,7
1035,5,0,9,9
177,0,0,0,0
20,7,4,0,0
566,5,9,5,5
2479,4,s,5,5
89,7,7,4,4
142,2,B,7,7
958,5,B,7,7
16,0,s,s,0
450,s,7,9,9
548,7,9,5,5
2277,2,5,5,5
586,5,B,7,7
1071,4,B,7,7
867,4,9,5,5
1594,0,4,0,0
1223,4,0,5,5
318,2,9,5,5
867,4,9,5,5
968,2,0,9,9
671,2,B,4,4
1109,4,9,5,5
249,2,B,7,7
174,0,0,0,0
1097,4,9,5,5
1037,5,0,9,9
1324,0,0,0,0
1024,2,0,0,0
271,9,7,s,9
389,0,6,2,2
449,9,7,0,0
1514,4,7,0,0
1228,2,0,7,7
1096,4,9,5,5
943,7,7,4,4
399,0,2,2,2
402,0,2,2,2
28,5,2,2,2
765,B,8,4,4
1685,9,7,0,0
450,9,7,0,0
233,4,0,6,6
110,4,0,0,0
312,2,9,5,5
169,5,5,s,2
389,7,B,7,7
1292,0,0,0,0
303,2,9,5,5
471,9,6,2,2
1010,0,0,0,0
889,2,9,6,6
702,2,0,0,0
288,4,9,5,5
67,4,0,5,4
625,7,B,4,4
722,B,9,2,2
83,2,s,s,B
186,5,0,s,2
1076,2,B,7,7
790,0,0,0,0
1074,2,B,7,7
43,5,2,2,2
1282,0,0,0,0
927,B,2,7,7
664,2,B,2,2
671,2,B,2,2
1738,B,9,2,2
523,4,9,6,6
162,5,9,s,2
1326,2,B,s,7
97,5,9,5,5
1129,2,9,6,6
864,4,9,5,5
1267,0,0,0,0
192,4,0,0,0
387,0,6,2,2
2457,9,s,5,5
939,7,7,4,4
568,5,9,5,5
1246,2,B,7,7
773,9,9,9,9
683,B,7,5,5
674,0,B,4,4
714,0,9,0,0
65,2,s,s,0
1034,5,0,9,9
124,4,4,s,0
200,4,0,0,0
1103,4,7,0,7
1039,5,0,9,9
187,5,0,s,2
280,9,6,s,9
706,0,9,0,0
2619,s,B,7,7
1274,0,0,0,0
821,5,B,7,7
629,2,0,5,5
777,9,9,9,9
709,0,9,0,0
939,7,7,4,4
171,0,0,0,0
223,4,0,4,4
610,4,0,9,9
452,s,7,9,9
1115,4,9,5,5
427,B,7,4,4
1121,B,7,0,0
35,5,2,2,2
591,4,2,2,2
741,B,9,2,2
886,0,9,5,5
438,9,7,0,0
609,0,4,2,2
680,B,7,5,5
895,2,9,6,6
599,5,2,2,2
1987,4,B,4,4
1125,0,9,5,5
603,0,4,9,9
724,B,9,2,2
799,5,9,9,9
1245,2,B,7,7
28,5,2,2,2
209,4,0,2,2
248,2,B,7,7
18,0,s,s,0
837,2,B,7,7
1268,0,0,0,0
563,5,9,5,5
164,5,9,s,2
463,9,6,2,2
1307,0,0,0,0
778,9,9,9,9
730,2,0,7,7
851,7,2,s,B
77,2,s,s,B
417,B,7,4,4
29,5,2,2,2
2981,7,9,0,0
177,0,0,0,0
752,B,8,4,4
446,9,7,0,0
370,6,9,s,2
802,9,5,2,2
181,5,2,s,2
1195,5,B,7,7
390,7,B,7,7
929,B,2,7,7
489,2,7,B,B
608,4,0,9,9
751,2,0,7,7
827,5,B,7,7
1057,5,B,7,7
1138,2,9,6,6
929,B,2,7,7
1253,0,0,0,0
1078,2,B,7,7
785,0,9,9,9
718,0,9,0,0
559,5,9,5,5
295,9,2,s,2
789,0,9,9,9
787,0,9,9,9
487,B,7,7,7
67,4,0,5,4
768,9,9,9,9
30,5,2,2,2
1159,B,2,7,7
205,4,0,2,2
383,0,4,0,0
702,0,9,0,0
47,5,2,2,2
647,2,0,5,5
455,s,7,9,9
288,4,9,5,5
93,7,7,4,4
235,4,0,6,6
515,7,7,4,4
12,7,4,0,0
622,4,0,9,9
342,2,7,4,4
2053,2,6,2,2
604,2,2,2,2
1032,0,9,9,9
1270,0,0,0,0
270,9,7,s,9
873,4,9,5,5
790,0,9,9,9
416,B,7,4,4
2117,9,9,9,9
813,s,0,0,0
346,2,7,4,4
352,0,7,4,4
661,4,0,4,4
1046,5,B,7,7
1238,2,0,7,7
1,7,4,0,0
3545,2,B,2,2
144,5,9,s,2
461,s,6,9,9
582,5,B,7,7
1160,7,B,7,7
731,2,0,7,7
1918,B,5,2,2
518,7,7,4,4
279,4,9,5,5
1094,4,9,5,5
297,9,2,s,2
1310,0,0,0,0
899,2,9,6,6
88,7,7,4,4
592,2,4,9,9
2024,2,8,4,4
356,B,7,4,4
1261,0,0,0,0
511,7,7,4,4
839,s,2,s,0
673,0,B,4,4
1313,0,0,0,0
259,9,0,s,9
230,4,0,6,6
880,2,9,5,5
152,0,0,0,0
1332,0,0,0,0
834,2,B,7,7
1276,0,0,0,0
828,4,B,7,7
820,5,B,7,7
1253,0,0,0,0
953,9,5,2,9
924,B,5,7,9
839,s,2,s,0
275,9,7,s,9
182,0,0,0,0
522,5,2,B,B
68,4,0,5,4
104,5,B,5,5
817,5,B,7,7
828,4,B,7,7
1059,5,B,7,7
326,2,7,4,4
426,B,7,4,4
269,9,9,s,9
1100,4,7,4,4
480,s,7,B,B
568,5,9,5,5
506,7,7,4,4
726,B,9,2,2
1301,0,0,0,0
1283,0,0,0,0
296,9,2,s,2
781,0,9,9,9
423,B,7,4,4
652,2,B,2,2
839,2,B,7,7
323,2,9,5,5
70,2,s,s,0
672,0,B,4,4
946,7,7,4,4
569,5,9,5,5
58,4,0,4,4
377,0,6,2,2
1024,2,0,0,0
622,4,0,9,9
2013,2,9,5,5
707,0,9,0,0
257,4,B,7,7
1225,2,0,7,7
316,7,7,s,4
1048,5,B,7,7
322,7,9,s,4
615,4,0,9,9
383,6,9,s,2
1273,0,0,0,0
631,2,0,5,5
924,B,2,7,7
986,2,0,7,7
1147,0,9,6,6
782,0,9,9,9
538,2,9,6,6
89,7,7,4,4
125,2,0,7,7
1157,B,2,7,7
1298,0,0,0,0
1400,2,B,2,2
496,B,7,7,7
823,5,B,7,7
782,0,0,0,0
545,7,9,5,5
492,B,7,7,7
3354,9,5,9,9
233,4,0,6,6
55,4,0,4,4
828,s,2,s,0
129,2,0,7,7
1915,B,5,2,2
1134,2,9,6,6
1187,7,7,4,4
1306,0,0,0,0
407,7,B,7,7
1257,0,0,0,0
357,B,7,4,4
1267,0,0,0,0
903,0,9,6,6
76,4,0,7,4
1137,2,9,6,6
1269,0,0,0,0
930,B,2,7,7
1211,2,0,9,9
43,5,2,2,2
13,7,4,0,0
731,B,9,2,2
1575,B,5,2,2
346,2,7,4,4
1120,2,9,5,5
2918,4,0,0,0
139,2,B,7,7
327,2,7,4,4
836,2,B,7,7
2358,0,7,2,2
936,7,7,4,4
670,2,B,2,2
802,s,0,0,0
608,0,4,2,2
652,2,B,2,2
221,4,0,4,4
224,4,0,4,4
6,0,s,s,0
199,4,0,0,0
760,B,8,4,4
1099,4,7,4,4
927,B,2,7,7
1159,B,2,7,7
539,7,9,5,5
970,2,0,9,9
105,5,B,5,5
137,2,0,7,7
1299,0,0,0,0
248,2,B,7,7
1005,2,B,7,7
137,2,0,7,7
121,2,0,7,7
553,0,4,0,0
365,6,9,s,2
50,4,0,4,4
401,0,2,2,2
537,7,9,5,5
2396,B,7,2,2
4,0,s,s,0
93,7,7,4,4
300,9,4,s,2
512,7,7,4,4
844,4,B,7,7
1457,2,9,0,0
14,7,4,0,0
190,0,0,0,0
724,B,9,2,2
4,7,4,0,0
585,5,B,7,7
100,4,s,s,0
663,4,0,4,4
1593,0,4,0,0
105,5,B,5,5
1505,5,B,2,2
935,B,2,7,7
575,5,9,5,5
773,9,9,9,9
843,4,B,7,7
1178,7,7,4,4
2246,0,0,7,9
616,4,0,9,9
1279,0,0,0,0
525,7,7,4,4
1226,2,0,7,7
44,5,2,2,2
1004,B,7,2,7
695,0,4,4,4
196,7,B,s,4
71,2,s,s,0
1107,4,9,5,5
896,2,9,6,6
1258,0,0,0,0
123,2,0,7,7
828,4,B,7,7
1009,0,0,0,0
267,4,B,7,7
148,0,0,0,0
135,2,0,7,7
284,4,7,4,4
1040,5,0,9,9
958,5,B,7,7
1027,4,0,0,0
48,2,s,s,0
302,2,9,5,5
59,4,0,4,4
164,0,0,0,0
392,7,B,7,7
1110,4,9,5,5
713,4,0,0,0
382,0,4,0,0
790,0,0,0,0
62,4,0,5,4
91,7,7,4,4
1148,0,9,6,6
375,0,6,2,2
515,7,7,4,4
31,5,2,2,2
207,7,9,s,4
49,4,0,4,4
995,B,7,5,7
1325,0,0,0,0
311,9,6,s,2
783,0,9,9,9
643,2,0,5,5
222,7,5,s,4
115,4,0,0,0
1572,B,5,2,2
1185,7,7,4,4
558,5,9,5,5
1275,4,0,s,4
979,2,7,B,B
738,4,0,7,7
819,s,2,s,0
660,2,B,2,2
458,9,6,2,2
845,4,B,7,7
311,0,9,5,5
157,5,7,s,2
756,B,8,4,4
1302,0,0,0,0
646,2,0,5,5
698,0,9,0,0
2869,5,9,2,2
472,s,6,9,9
167,0,0,0,0
1277,0,0,0,0
544,2,0,0,0
973,5,0,5,5
52,2,s,s,0
409,B,7,4,4
1202,4,0,9,9
144,9,2,5,5
453,9,7,0,0
276,4,9,5,5
840,4,B,7,7
1267,0,0,0,0
449,9,7,0,0
1425,7,B,7,7
12,7,4,0,0
699,0,9,0,0
953,5,9,5,5
789,0,9,9,9
1267,0,0,0,0
399,7,B,7,7
1325,0,0,0,0
2250,0,0,9,9
595,5,B,7,7
368,0,7,4,4
68,4,0,5,4
647,2,0,5,5
2414,5,4,4,4
849,4,B,7,7
1099,4,7,4,4
140,2,B,7,7
447,9,7,0,0
910,7,4,B,0
346,2,7,4,4
1189,5,9,5,5
645,2,B,4,4
1318,0,0,0,0
746,B,8,4,4
978,4,0,5,5
41,5,2,2,2
1303,0,0,0,0
100,5,9,5,5
321,2,9,5,5
1085,4,B,7,7
1110,9,7,2,2
310,9,6,s,2
1053,5,9,5,5
2324,4,B,0,0
15,7,4,0,0
134,2,0,7,7
377,0,6,2,2
1212,5,0,5,5
921,B,2,7,7
755,B,8,4,4
690,0,4,4,4
612,4,0,9,9
200,7,B,s,4
285,4,7,4,4
734,B,9,2,2
1311,0,0,0,0
432,9,7,0,0
226,4,0,4,4
1025,2,0,0,0
984,2,0,7,7
818,5,B,7,7
65,5,2,0,0
106,5,B,5,5
120,2,0,7,7
413,B,7,4,4
542,7,9,5,5
161,0,0,0,0
463,9,6,2,2
567,5,9,5,5
393,0,6,2,2
310,9,6,s,2
1125,B,7,0,0
152,5,9,s,2
1197,5,B,7,7
1068,4,B,7,7
603,4,0,9,9
876,2,9,5,5
107,5,B,5,5
850,7,2,s,B
402,0,2,2,2
366,0,7,4,4
155,9,2,5,5
782,0,9,9,9
222,4,0,4,4
203,4,0,0,0
875,4,9,5,5
852,4,9,5,5
750,B,8,4,4
1701,9,7,0,0
1056,5,B,7,7
48,4,0,4,4
882,0,9,5,5
1137,2,9,6,6
839,s,2,s,0
1543,5,5,5,5
1296,2,0,s,5
255,4,B,7,7
1066,5,B,7,7
254,4,B,7,7
908,0,9,6,6
1778,4,9,5,5
1195,7,4,7,7
747,B,8,4,4
1156,B,2,7,7
913,5,s,B,B
1066,5,B,7,7
246,2,B,7,7
1297,0,0,0,0
69,4,0,5,4
1087,4,B,7,7
1204,4,0,9,9
22,7,4,0,0
1020,2,9,B,0
273,4,B,7,7
1229,5,2,s,B
935,B,2,7,7
1248,0,0,0,0
577,5,2,2,2
404,0,2,2,2
338,2,7,4,4
231,4,0,6,6
537,7,9,5,5
654,2,B,2,2
844,4,B,7,7
297,9,2,s,2
995,2,0,7,7
901,0,9,6,6
14,7,4,0,0
171,5,5,s,2
229,7,4,s,4
482,B,7,7,7
241,9,0,s,9
1499,5,7,0,0
276,4,9,5,5
495,B,7,7,7
214,4,0,2,2
675,0,9,5,5
114,4,0,0,0
1099,4,7,4,4
203,4,0,0,0
682,0,B,4,4
1297,0,0,0,0
707,0,9,0,0
348,0,7,4,4
309,0,9,5,5
765,B,8,4,4
591,4,2,2,2
1022,2,0,0,0
1073,4,B,7,7
437,9,7,0,0
265,4,B,7,7
668,2,B,2,2
1197,5,B,7,7
76,2,s,s,B
185,5,2,s,2
1200,4,0,9,9
1798,0,9,5,5
213,7,B,s,4
847,4,B,7,7
1066,5,B,7,7
376,0,6,2,2
945,7,7,4,4
1083,4,B,7,7
2113,9,9,9,9
942,7,7,4,4
1327,0,0,0,0
2146,9,s,9,9
840,4,B,7,7
3007,6,9,2,2
323,2,9,5,5
3123,2,4,7,7
197,4,0,0,0
164,0,0,0,0
542,7,9,5,5
390,2,9,5,5
649,2,B,2,2
1039,5,0,9,9
467,s,6,9,9
375,4,9,5,5
1053,5,9,5,5
471,s,6,9,9
641,2,0,5,5
938,7,7,4,4
359,7,0,s,2
618,0,4,9,9
387,0,6,2,2
355,B,7,4,4
518,7,7,4,4
840,4,B,7,7
741,4,0,7,7
144,0,0,0,0
1685,9,7,0,0
993,2,0,7,7
317,2,9,5,5
862,7,2,s,B
1097,4,9,5,5
642,2,0,5,5
1542,5,5,5,5
458,9,6,2,2
2004,2,9,5,5
509,B,7,B,B
1017,0,0,0,0
2188,B,s,8,8
886,0,9,5,5
89,2,s,s,B
432,9,7,0,0
547,7,9,5,5
108,4,0,0,0
732,4,0,7,7
544,7,9,5,5
906,0,9,6,6
937,7,7,4,4
643,2,0,5,5
589,5,B,7,7
211,4,0,2,2
143,4,B,s,0
3441,2,2,5,5
1070,4,B,7,7
148,0,0,0,0
143,2,B,7,7
1299,0,0,0,0
871,4,4,7,0
855,4,9,5,5
32,4,0,0,0
750,B,8,4,4
1241,2,0,7,7
718,0,9,0,0
387,0,6,2,2
207,4,0,2,2
685,0,4,4,4
771,9,9,9,9
545,7,9,5,5
74,2,s,s,B
78,2,s,s,B
1314,0,0,0,0
232,4,0,6,6
636,2,0,5,5
811,5,9,5,5
300,2,9,5,5
311,0,9,5,5
249,2,B,7,7
797,5,9,9,9
169,0,0,0,0
342,2,7,4,4
692,0,4,4,4
1242,2,B,7,7
614,4,0,9,9
579,5,B,7,7
87,7,7,4,4
1141,0,9,6,6
725,B,9,2,2
1395,2,s,5,5
1147,9,6,2,2
404,0,2,2,2
513,7,7,4,4
535,7,9,5,5
612,4,0,9,9
1034,5,0,9,9
705,0,9,0,0
1117,2,9,5,5
1164,B,2,7,7
1068,4,B,7,7
40,0,s,s,0
681,0,B,4,4
139,2,B,7,7
913,B,2,7,7
306,9,6,s,2
446,9,7,0,0
2532,7,7,B,B
544,7,9,5,5
477,9,6,2,2
1065,5,B,7,7
131,4,2,s,0
697,0,9,0,0
946,7,7,4,4
1179,7,7,4,4
814,s,0,0,0
2287,2,2,7,7
766,2,B,7,7
902,7,4,0,0
387,0,6,2,2
508,B,7,B,B
316,2,9,5,5
994,2,0,7,7
309,0,9,5,5
58,2,s,s,0
494,B,7,7,7
575,5,9,5,5
1138,2,9,6,6
1064,5,B,7,7
553,0,4,0,0
132,2,0,7,7
1325,0,0,0,0
912,B,2,7,7
1043,5,0,9,9
1741,0,7,7,7
790,0,9,9,9
398,0,2,2,2
1243,5,2,s,B
752,B,8,4,4
11,0,s,s,0
1094,4,9,5,5
2763,2,s,5,5
1047,5,B,7,7
209,4,0,2,2
216,7,7,s,4
734,B,9,2,2
300,2,9,5,5
1103,4,7,4,4
2278,2,5,5,5
1108,4,9,5,5
1280,0,0,0,0
1010,0,0,0,0
165,0,0,0,0
178,0,0,0,0
1321,0,0,0,0
838,s,2,s,0
1222,4,0,5,5
663,2,B,2,2
1072,4,B,7,7
713,4,0,0,0
1290,0,0,0,0
1111,4,9,5,5
509,7,7,4,4
204,4,0,2,2
970,2,0,9,9
732,4,0,7,7
1289,0,0,0,0
1068,4,B,7,7
1244,2,B,7,7
2277,2,5,5,5
256,4,B,7,7
874,4,9,5,5
782,0,9,9,9
419,B,7,4,4
609,4,0,9,9
563,5,9,5,5
497,B,7,7,7
1247,2,B,7,7
583,5,B,7,7
721,B,9,2,2
5,7,4,0,0
1332,0,0,0,0
1341,0,0,0,0
201,4,0,0,0
2638,s,5,7,7
443,9,7,0,0
432,9,7,0,0
1114,4,9,5,5
1547,5,5,5,5
213,4,0,2,2
646,2,0,5,5
1280,0,0,0,0
1084,4,B,7,7
2342,0,9,0,0
717,0,9,0,0
563,5,9,5,5
1225,5,2,s,B
1214,5,0,5,5
598,5,2,2,2
355,B,7,4,4
862,4,7,4,4
1256,0,0,0,0
1434,7,B,B,7
946,7,7,4,4
648,2,B,2,2
878,2,9,5,5
1147,0,9,6,6
863,4,7,4,4
568,9,4,0,0
458,s,6,9,9
1688,9,7,0,0
857,4,9,5,5
81,4,0,7,4
679,0,B,4,4
90,7,7,4,4
1027,4,0,0,0
107,4,7,s,0
1271,0,0,0,0
978,4,0,5,5
286,4,7,4,4
1774,4,7,7,7
855,5,2,s,B
56,4,0,4,4
44,0,s,s,0
644,0,9,0,0
962,4,0,9,9
907,0,9,6,6
5,0,s,s,0
198,4,0,0,0
763,B,8,4,4
876,4,4,5,0
553,5,9,5,5
334,2,6,2,2
1135,2,9,6,6
1094,4,9,5,5
643,2,B,4,4
851,4,B,7,7
1162,B,2,7,7
1565,9,5,5,5
264,4,B,7,7
171,0,0,0,0
223,4,0,4,4
706,0,9,0,0
442,9,7,0,0
764,2,B,7,7
344,2,7,4,4
1086,4,B,7,7
520,7,7,4,4
1147,0,9,6,6
1247,2,B,7,7
2537,7,7,B,B
760,B,8,4,4
1140,0,9,6,6
993,2,0,7,7
9,7,4,0,0
136,2,0,7,7
648,4,0,4,4
907,0,9,6,6
920,B,2,7,7
278,4,9,5,5
11,7,4,0,0
255,4,B,7,7
459,9,6,2,2
1339,0,0,0,0
1120,2,9,5,5
824,5,B,7,7
574,7,4,0,0
476,9,6,2,2
237,7,2,s,4
549,7,9,5,5
1239,2,0,7,7
3597,4,0,0,0
253,4,B,7,7
151,0,0,0,0
1109,4,9,5,5
962,4,0,9,9
1357,9,6,2,2
629,7,B,4,4
1219,4,0,5,5
1254,4,7,s,0
292,4,9,5,5
1101,4,7,4,4
331,7,0,s,4
1165,B,2,7,7
93,7,7,4,4
592,5,B,7,7
1007,2,B,7,7
119,4,0,0,0
721,2,0,7,7
383,6,9,s,2
953,5,9,5,5
1076,2,B,7,7
380,0,4,0,0
1634,0,6,2,2
23,7,4,0,0
533,7,9,5,5
964,4,0,9,9
636,2,0,5,5
1026,4,0,0,0
1085,4,B,7,7
247,2,B,7,7
674,0,B,4,4
478,9,6,2,2
128,2,0,7,7
188,0,0,0,0
640,0,9,4,4
1009,0,0,0,0
750,2,0,7,7
861,4,7,4,4
342,2,7,4,4
775,9,9,9,9
289,9,6,s,2
1073,4,B,7,7
475,s,6,9,9
860,7,2,s,B
858,4,7,4,4
979,2,7,B,B
1113,4,9,5,5
515,7,7,4,4
664,4,0,4,4
243,2,B,7,7
431,s,7,7,7
956,5,B,7,7
71,2,s,s,0
661,2,B,2,2
1330,2,B,s,7
145,0,0,0,0
1071,4,B,7,7
1324,0,0,0,0
473,9,6,2,2
266,4,B,7,7
244,9,0,s,9
854,4,9,5,5
928,B,2,7,7
905,0,9,6,6
421,s,7,7,7
1326,0,0,0,0
137,2,0,7,7
214,7,B,s,4
1227,5,2,s,B
1068,4,B,7,7
671,2,B,2,2
4,7,4,0,0
473,9,6,2,2
777,9,9,9,9
946,7,7,4,4
429,B,7,4,4
699,0,9,0,0
586,5,B,7,7
198,4,0,0,0
351,0,7,4,4
167,0,0,0,0
2357,0,5,2,2
1251,0,0,0,0
1212,5,0,5,5
1849,0,7,4,4
734,B,9,2,2
2626,s,9,7,7
278,4,9,5,5
114,4,0,0,0
1287,4,0,s,4
412,s,7,7,7
404,0,2,2,2
583,5,B,7,7
1342,0,0,0,0
766,2,B,7,7
689,0,4,4,4
955,5,B,7,7
640,2,0,5,5
858,4,7,4,4
1239,2,0,7,7
124,2,0,7,7
91,2,s,s,B
1230,2,0,7,7
351,7,B,s,2
700,4,0,0,0
1075,2,B,7,7
737,A,0,5,5
893,2,9,6,6
1042,5,0,9,9
626,2,0,5,5
948,5,9,5,5
18,7,4,0,0
702,2,0,0,0
450,9,7,0,0
240,2,B,7,7
1147,0,9,6,6
1411,5,B,2,2
2,7,4,0,0
873,4,9,5,5
961,4,0,9,9
1291,0,0,0,0
839,s,2,s,0
1884,0,4,2,2
1952,0,4,9,9
7,7,4,0,0
659,2,B,2,2
1031,4,0,0,0
58,4,0,4,4
43,5,2,2,2
1002,2,B,7,7
1046,0,9,6,9
792,5,9,9,9
57,4,0,4,4
358,7,0,s,2
811,5,9,5,5
330,2,6,2,2
841,4,B,7,7
391,0,6,2,2
112,4,0,0,0
846,4,B,7,7
634,2,0,5,5
916,B,2,7,7
1246,2,B,7,7
821,5,B,7,7
2233,0,0,s,9
1109,4,9,5,5
30,0,s,s,0
1130,9,7,2,2
149,0,0,0,0
1823,2,5,5,5
2029,B,2,7,7
120,2,0,7,7
315,2,9,5,5
205,4,0,2,2
734,B,9,2,2
677,0,B,4,4
1433,7,B,9,7
1281,0,0,0,0
910,0,9,6,6
813,s,0,0,0
627,2,0,5,5
392,0,6,2,2
330,2,6,2,2
394,7,B,7,7
257,4,B,7,7
1253,4,2,s,0
273,9,7,s,9
372,0,6,2,2
1053,5,9,5,5
790,0,9,9,9
1202,4,0,9,9
229,4,0,6,6
1017,0,0,0,0
625,7,B,4,4
448,9,7,0,0
1153,B,2,7,7
206,4,0,2,2
1467,5,9,9,9
312,2,9,5,5
1227,2,0,7,7
1315,0,0,0,0
866,4,4,s,0
871,4,9,5,5
391,0,6,2,2
302,2,9,5,5
142,2,B,7,7
414,B,7,4,4
61,4,0,5,4
149,0,0,0,0
1177,7,4,7,7
2105,B,9,4,4
585,5,2,2,2
1012,0,0,0,0
954,5,B,7,7
1082,B,7,7,7
517,7,7,4,4
72,4,0,7,4
1138,2,9,6,6
278,4,9,5,5
136,2,0,7,7
140,2,B,7,7
1096,4,9,5,5
382,6,9,s,2
1544,5,5,5,5
8,0,s,s,0
942,7,7,4,4
40,5,2,2,2
807,5,B,7,7
589,4,2,2,2
1187,7,7,4,4
1010,0,0,0,0
461,9,6,2,2
15,7,4,0,0
805,s,0,0,0
963,4,0,9,9
679,0,B,4,4
361,0,7,4,4
2771,0,s,5,5
1345,0,0,0,0
606,4,0,9,9
2713,s,9,5,5
812,5,9,5,5
262,2,B,7,7
408,B,7,4,4
279,4,9,5,5
122,2,0,7,7
196,4,0,0,0
1125,0,9,5,5
1137,2,9,6,6
563,5,9,5,5
671,2,B,2,2
255,4,B,7,7
792,5,9,9,9
1219,5,0,s,9
95,7,7,4,4
704,2,0,0,0
812,s,0,0,0
1280,0,0,0,0
233,4,0,6,6
45,5,2,2,2
2360,0,7,2,2
3,7,4,0,0
793,s,0,0,0
538,7,9,5,5
422,s,7,7,7
1319,0,0,0,0
923,B,2,7,7
291,4,9,5,5
1092,4,9,5,5
126,2,0,7,7
813,5,9,5,5
72,4,0,7,4
577,5,B,7,7
676,0,B,4,4
355,B,7,4,4
1483,5,9,5,5
2335,4,B,0,0
1210,2,0,9,9
1542,5,5,5,5
958,9,5,0,9
1155,B,2,7,7
912,s,5,9,9
880,2,9,5,5
649,2,B,2,2
485,B,7,7,7
1430,7,B,9,7
694,2,B,5,5
637,2,0,5,5
469,9,6,2,2
702,0,9,0,0
531,7,9,5,5
1152,7,7,7,7
889,2,9,6,6
1355,9,6,2,2
14,0,s,s,0
983,4,0,5,5
1235,2,0,7,7
679,B,7,5,5
1067,5,B,7,7
457,s,6,9,9
790,9,4,0,0
661,0,5,2,2
4,7,4,0,0
846,4,B,7,7
183,0,0,0,0
74,4,0,7,4
1163,B,2,7,7
11,7,4,0,0
281,4,9,5,5
1222,4,0,5,5
841,s,2,s,B
377,0,6,2,2
622,4,0,9,9
2326,4,B,0,0
255,9,B,s,9
333,2,6,2,2
1041,0,9,7,9
451,9,7,0,0
857,5,2,s,B
1134,2,9,6,6
611,4,0,9,9
1372,9,0,0,0
31,0,s,s,0
474,s,6,9,9
632,2,0,5,5
6,7,4,0,0
1124,0,9,5,5
1022,2,0,0,0
1014,0,0,0,0
86,7,7,4,4
561,5,9,5,5
618,4,0,9,9
644,2,0,5,5
1644,0,2,2,2
373,0,6,2,2
75,4,0,7,4
337,7,2,s,2
152,0,0,0,0
628,2,0,5,5
633,B,7,4,4
235,4,0,6,6
339,2,7,4,4
960,4,0,9,9
113,4,0,0,0
497,B,7,7,7
301,9,4,s,2
309,0,9,5,5
127,2,0,7,7
473,9,6,2,2
720,B,9,2,2
96,5,9,5,5
106,4,7,s,0
397,0,2,2,2
1042,5,0,9,9
1095,4,9,5,5
40,5,2,2,2
1050,5,9,5,5
915,B,2,7,7
910,0,9,6,6
9,7,4,0,0
417,B,7,4,4
383,0,4,0,0
618,4,0,9,9
109,4,0,0,0
11,7,4,0,0
940,9,5,5,9
306,0,9,5,5
581,5,B,7,7
582,5,B,7,7
1145,9,6,2,2
1031,4,0,0,0
568,5,9,5,5
706,0,9,0,0
867,4,9,5,5
1289,0,0,0,0
101,5,9,5,5
815,5,9,5,5
1187,7,7,4,4
57,4,0,4,4
970,2,0,9,9
949,5,9,5,5
158,5,7,s,2
264,9,9,s,9
1173,7,2,7,7
1168,B,2,7,7
1103,4,7,4,4
332,2,6,2,2
745,B,8,4,4
1133,2,9,6,6
435,9,7,0,0
148,0,0,0,0
838,s,2,s,0
847,9,B,4,4
530,7,9,5,5
125,4,4,s,0
745,B,8,4,4
766,B,8,4,4
408,B,7,4,4
1207,2,0,9,9
1139,2,9,6,6
1347,0,0,0,0
194,4,0,0,0
37,0,s,s,0
451,s,7,9,9
325,2,7,4,4
1177,7,7,4,4
1174,B,2,7,7
813,5,9,5,5
111,4,0,0,0
920,B,2,7,7
611,4,0,9,9
1165,B,2,7,7
1060,5,B,7,7
838,2,B,7,7
1029,4,0,0,0
760,2,B,7,7
1250,0,0,0,0
118,4,0,0,0
1316,0,0,0,0
171,5,5,s,2
897,2,9,6,6
224,4,0,4,4
1267,0,0,0,0
765,B,8,4,4
2228,0,4,9,9
820,s,2,s,0
946,7,7,4,4
885,4,4,7,0
448,9,7,0,0
733,B,9,2,2
899,7,4,2,0
496,B,7,7,7
425,B,7,4,4
1319,0,0,0,0
1096,4,9,5,5
280,4,9,5,5
1304,0,0,0,0
153,0,0,0,0
585,5,B,7,7
570,5,9,5,5
1471,5,9,9,9
1100,4,7,4,4
511,7,7,4,4
328,2,7,4,4
721,B,9,2,2
487,B,7,7,7
376,0,6,2,2
1205,4,0,9,9
337,2,7,4,4
120,4,4,s,0
390,0,6,2,2
1487,5,9,5,5
7,7,4,0,0
318,2,9,5,5
476,9,6,2,2
881,4,4,5,0
407,0,2,2,2
830,s,2,s,0
2781,9,s,5,5
240,2,B,7,7
1660,B,7,4,4
405,7,B,7,7
1055,5,9,5,5
987,2,0,7,7
1171,B,2,7,7
582,5,B,7,7
1321,0,0,0,0
1399,2,B,2,2
314,2,9,5,5
